68.03,188.79,-301.19,0.070537,0.24085,-0.58637
166.07,121.77,-293.85,0.26721,0.10703,-0.5661
249.16,42.411,-256.65,0.42941,-0.053144,-0.48906
300.82,-43.624,-208.07,0.52876,-0.22953,-0.38971
311.86,-137.89,-145.68,0.547,-0.41809,-0.264
281.64,-225.88,-66.129,0.48212,-0.59449,-0.10383
231.51,-285.07,18.065,0.37264,-0.71614,0.058375
173.93,-307.39,105.23,0.24896,-0.76682,0.22666
97.4,-287.74,194.4,0.088788,-0.73438,0.39697
12.309,-243.39,261.19,-0.087606,-0.65328,0.52267
-75.141,-191.58,294.76,-0.26603,-0.55394,0.57944
-170.73,-122.63,287.42,-0.45864,-0.41201,0.55917
-251.53,-40.982,250.38,-0.61679,-0.24981,0.48212
-301.26,44.274,204.34,-0.71006,-0.075444,0.38886
-310.57,138.66,142.39,-0.7283,0.11514,0.26517
-279.27,225.9,62.463,-0.65937,0.29154,0.10703
-230.18,283.39,-21.449,-0.55191,0.40913,-0.057194
-173.04,303.39,-110.48,-0.43229,0.45374,-0.23359
-97.905,282.14,-201.42,-0.27211,0.41724,-0.4039
-14.277,237.67,-268.8,-0.097744,0.33411,-0.52961
74.895,184.83,-300.69,0.0827,0.23274,-0.58435
173.74,116.51,-290.29,0.2814,0.096894,-0.55799
255.39,37.504,-250.77,0.43752,-0.063281,-0.47689
303.96,-48.365,-201.96,0.53484,-0.23562,-0.37551
310.11,-144.71,-139.99,0.54294,-0.43229,-0.25589
276.33,-233.36,-63.109,0.47198,-0.60867,-0.099775
224.46,-290.9,20.519,0.35844,-0.7283,0.064456
165.27,-308.05,111.58,0.23274,-0.76682,0.23882
92.304,-283.42,203.16,0.076619,-0.72222,0.41521
11.083,-236.71,270.51,-0.093694,-0.63504,0.54092
-79.34,-183.14,300.8,-0.27617,-0.53366,0.58958
-179.01,-116.12,287.52,-0.47284,-0.40187,0.55917
-261.03,-38.457,245.88,-0.63098,-0.2417,0.47401
-308.07,48.002,196.08,-0.72424,-0.069363,0.37466
-312.01,144.93,134.65,-0.72628,0.12731,0.24693
-276.6,233.26,58.051,-0.65126,0.30776,0.096894
-224.16,289.52,-25.86,-0.5438,0.42333,-0.067331
-164.64,305.07,-117.6,-0.41404,0.45576,-0.24576
-90.522,279.75,-208.76,-0.25792,0.41116,-0.41606
-7.6247,233.42,-274.34,-0.083556,0.32195,-0.53974
82.703,180.3,-303.59,0.10095,0.2226,-0.5884
180.96,110.4,-290.31,0.29762,0.0827,-0.55799
260.27,28.87,-248.93,0.45171,-0.0795,-0.47486
305.77,-57.495,-199.37,0.55106,-0.25386,-0.37146
310.11,-151.93,-135.27,0.54294,-0.44445,-0.24373
275.3,-236.9,-53.744,0.46387,-0.61881,-0.081525
223.61,-290.85,30.781,0.35844,-0.7283,0.080675
162.65,-306.4,120.05,0.22868,-0.76682,0.25707
82.845,-280.76,207.4,0.0604,-0.72019,0.42535
-2.2932,-235.25,268.78,-0.11599,-0.63504,0.53484
-89.861,-182.88,297.05,-0.29644,-0.53163,0.58349
-185.36,-110.53,284.09,-0.48702,-0.38768,0.55308
-262.43,-27.276,243.19,-0.63504,-0.22143,0.46793
-306.04,58.169,195.7,-0.71816,-0.047056,0.37061
-308.21,153.07,131.42,-0.72019,0.14556,0.24287
-272.69,237.01,50.054,-0.64314,0.31384,0.080675
-222.65,289.05,-34.235,-0.53771,0.42129,-0.085581
-161.76,302.12,-125.6,-0.40998,0.45171,-0.25994
